Trajectory Data
Closed,True
Number of points,100
Has velocities,True
Has accelerations,True

Point_Index,X,Y,Normal_X,Normal_Y,Curvature,Velocity,Accel_Type
58,6.002685687489608,-43.15323239540635,0.07280031243173657,-0.9973465368215009,0.012686964739454963,27.807096067052466,Power_Limited
59,2.5737234247195557,-43.33070016720314,0.03258218651453256,-0.9994690596121184,0.010112286532440147,31.146540816487775,Power_Limited
60,-1.0891285154371015,-43.38442195636769,-0.0019511968680128527,-0.9999980964135793,0.008245079963522247,34.49348442945944,Braking
61,-4.994161673676968,-43.31593370539243,-0.037545317552928476,-0.9992949260002524,0.009901394804376268,31.476491260253805,Braking
62,-8.984743257324705,-43.08776943162578,-0.0851368479010308,-0.9963692674553329,0.014745048318686511,25.79356692055924,Braking
63,-12.8345900781924,-42.64599196556044,-0.15509646393872034,-0.9878993303336657,0.024392731045165098,20.054151432589443,Braking
64,-16.317172183921812,-41.93660578197223,-0.26350215784422837,-0.9646588064240306,0.046248799254861424,14.564120811565738,Braking
65,-19.205959622154705,-40.90561535563698,-0.44125969926141123,-0.8973794502927559,0.1016969123189196,9.821563301051517,Braking
66,-21.27442244053285,-39.499025161330515,-0.7239468873684035,-0.6898557126454777,0.22171696526969967,6.651736561602363,Braking
67,-22.296030686698007,-37.66283967382868,-0.9797247788455882,-0.20034809137090198,0.2536687890386195,6.218719754487025,Constant
68,-22.11962154275167,-35.3659061591193,-0.9663766372357399,0.25713069634904234,0.11285877927110036,9.323239258096311,Power_Limited
69,-20.97341984682062,-32.69205931208908,-0.8871890230724478,0.4614061522560744,0.04031059003871669,15.60001177409974,Power_Limited
70,-19.20476417795656,-29.761235642214505,-0.8439770630862887,0.5363792659902531,0.012125510985495334,28.443594525814987,Power_Limited
71,-17.161035726849967,-26.6933845740016,-0.8374569963390797,0.546503228977402,0.005196516479345431,41.666666666666664,Braking
72,-15.189615684191374,-23.608455531956434,-0.8647651745906509,0.5021764558551116,0.02642734698472552,19.266717086606285,Braking
73,-13.63788524067122,-20.626397940584965,-0.9262419918991385,0.3769293998121087,0.0706738418649047,11.7816238638091,Braking
74,-12.853225586980027,-17.86716122439327,-0.9958529717080449,0.09097724298007678,0.16572343237884052,7.693829252752573,Braking
75,-13.164469491448916,-15.4443055263351,-0.9333918335556207,-0.35885886508720466,0.18693170986314814,7.244243077430638,Constant
76,-14.585029442632509,-13.362739755542679,-0.7261422215829787,-0.6875445251287631,0.10151465255616418,9.830376181731637,Power_Limited
77,-16.86454582583171,-11.53651257434825,-0.5598247821265618,-0.8286110144796215,0.04592614063388733,14.61519209904277,Power_Limited
78,-19.74454389387014,-9.87687726630589,-0.46912546419931506,-0.8831315297506807,0.01850326515992248,23.02556615296937,Power_Limited
79,-22.966548899571414,-8.295087114969695,-0.43734548745536833,-0.8992935697548528,0.002007408808068425,41.666666666666664,Braking
80,-26.272086095759157,-6.702395403893757,-0.4546120912660546,-0.8906895342793157,0.013089039648072573,27.376669438177544,Braking
81,-29.402680735256983,-5.010055416632161,-0.5226912252290394,-0.8525220718952474,0.03446525023992074,16.871114995688227,Braking
82,-32.0998580708885,-3.1293204367390004,-0.6515037094275467,-0.7586454485477038,0.07232198854743989,11.646604405326356,Braking
83,-34.105368652256246,-0.9715172192828241,-0.8260577286512902,-0.5635855116443922,0.11328175763899978,9.305817138935955,Constant
84,-35.2695837245044,1.5166051943758811,-0.9558099405671866,-0.29398530152535063,0.09764844113243011,10.023094993955285,Power_Limited
85,-35.72556983336647,4.296108021125027,-0.9978332166126621,-0.06579416254067173,0.0619776731144112,12.581049472928276,Power_Limited
86,-35.65179702179697,7.313245947023509,-0.9967976532999735,0.07996523229295284,0.033312545652707824,17.160525894077992,Power_Limited
87,-35.226735332750394,10.514273658130126,-0.9879592414229884,0.15471437323957132,0.013465579834711206,26.991186382328756,Power_Limited
88,-34.62885480918125,13.845445840503714,-0.9847605462846174,0.17391568785253964,0.00159325215476279,41.666666666666664,Braking
89,-34.03662549404404,17.25301718020311,-0.9894676098187525,0.14475444421351952,0.01553423150156981,25.12983384937101,Braking
90,-33.628517430293265,20.68324236328713,-0.9977094314293717,0.0676453282709133,0.030076000050343825,18.06027942099188,Constant
91,-33.57356945665241,24.082688756866812,-0.9995400199496992,-0.030327355950610747,0.028189589052752817,18.654779983856585,Power_Limited
92,-33.83245927211728,27.4048317091349,-0.9959590235879358,-0.08980881545686721,0.007676397670800249,35.74833105808872,Braking
93,-34.16214905041701,30.60990052920236,-0.9970837292164849,-0.07631537808166274,0.017588765699575314,23.616569979173768,Braking
94,-34.31109903202973,33.65840639828997,-0.9997408074969101,0.022766594506561173,0.051569946936011676,13.792283053531078,Braking
95,-34.02776945743356,36.5108604976185,-0.97525030791919,0.22110367908183975,0.09027098996815884,10.424624035377077,Braking
96,-33.07119423693761,39.127413238092444,-0.8819109087660919,0.471416110245891,0.09579395274750867,10.119649173903493,Constant
97,-31.38116495546929,41.46204763514395,-0.7331621566683099,0.68005385965339,0.07644647725323751,11.328065852334122,Power_Limited
98,-29.049135123569584,43.463572046612825,-0.5704590820515838,0.8213260227856319,0.05978360741942926,12.809832323226267,Power_Limited
99,-26.171256526943484,45.08063452665579,-0.4110800329637816,0.9115992576228308,0.04837626764862116,14.24027330355553,Power_Limited
100,-22.843680951295926,46.26188312942958,-0.2584791255384079,0.9660168433629405,0.04131017380030861,15.410119006298132,Power_Limited
