Point_Index,X,Y,Normal_X,Normal_Y,Curvature,Velocity,Accel_Type
58,-7.651473155487021,-37.23927059923071,-0.08151098600024223,-0.9966724432637175,0.014184547369414265,26.29824473793223,Braking
59,-11.139129586158992,-36.867996680355894,-0.13170739483472446,-0.9912886371515867,0.014839871602911718,25.711027448651638,Braking
60,-14.603846529243674,-36.31554470279862,-0.1865904090110628,-0.9824377940944069,0.017742963314860923,23.51372455053782,Braking
61,-17.914372550957964,-35.581202377906976,-0.252210180027217,-0.9676724782128708,0.024050970455264296,20.196132034388512,Braking
62,-20.939456217518806,-34.66425741702904,-0.33711441042442325,-0.9414636871829916,0.03704034484649402,16.27410047733129,Braking
63,-23.547846095143136,-33.563997531512896,-0.4548469431865891,-0.8905696257305298,0.06516245463833092,12.269752032868809,Braking
64,-25.608290750047892,-32.279710432706665,-0.6246894551908917,-0.7808732833010147,0.1283497193440539,8.74252820326015,Braking
65,-26.98953874845002,-30.810683831958414,-0.8480157174797813,-0.529971077425223,0.24134458566664946,6.375521630690571,Braking
66,-27.560338656566444,-29.156205440616223,-0.9983112195931231,-0.05809224418535709,0.2820548196961374,5.897497168695813,Constant
67,-27.192898225913133,-27.315965202837287,-0.9210176247567687,0.3895209043009114,0.1534613830608034,7.995303419053606,Power_Limited
68,-25.933646766428136,-25.3099114822594,-0.7986074484564533,0.6018522603346054,0.05570405578798176,13.270616384077247,Power_Limited
69,-24.081459391931052,-23.187346948827084,-0.7347900087775394,0.6782946579479331,0.017628086287197066,23.5902161308971,Power_Limited
70,-21.954992953197465,-20.999874485667032,-0.7217294440798298,0.6921752737191786,0.004477389909918288,41.666666666666664,Braking
71,-19.872904301003018,-18.799096975906004,-0.7540057265161734,0.6568678439235837,0.031146051520352186,17.747329185292056,Braking
72,-18.15385028612332,-16.636617302670736,-0.8381153503860224,0.5454930425287886,0.0895673794526638,10.465490064821557,Braking
73,-17.116487759333957,-14.564038349087914,-0.9657682683148955,0.2594063451730662,0.23004543594406968,6.530218200286679,Braking
74,-17.07842513998345,-12.632815929204446,-0.9610365061573523,-0.2764214786026395,0.2779282041192248,5.94111820343067,Constant
75,-18.17916469205728,-10.869421954728308,-0.7372805597364923,-0.6755866903918729,0.12874730321594066,8.729018887935876,Power_Limited
76,-20.180595581930742,-9.247358529932368,-0.561856815876319,-0.827234500279893,0.05175214801398798,13.767982762063065,Power_Limited
77,-22.79644271815673,-7.73337150122066,-0.46909195141369814,-0.8831493311546403,0.021355323010834492,21.432924362000804,Power_Limited
78,-25.740431009288155,-6.294206714997205,-0.4315483242534336,-0.9020898202696079,0.005127995578537266,41.666666666666664,Braking
79,-28.726285363877935,-4.89661001766604,-0.4375451354126786,-0.8991964493238953,0.010173837565966787,31.05218064244993,Braking
80,-31.467730690478955,-3.5073272556311883,-0.4926474563935099,-0.8702289834917042,0.03812331527949745,16.041285682560133,Braking
81,-33.678491897644136,-2.0931042752966853,-0.6250897372287662,-0.7805528940509233,0.12020777495778162,9.033753260331027,Braking
82,-35.0722938939264,-0.620686923066557,-0.8741886613368592,-0.48558643349054753,0.3601339615587297,5.219182275619072,Constant
83,-35.36499403167349,0.9430617730234773,-0.9840989659898906,0.17762101547291118,0.35264619793214724,5.274300875834935,Power_Limited
84,-34.4874760188554,2.6194626989670153,-0.8000728404630396,0.599902867098836,0.11434408391222023,9.262487907123134,Power_Limited
85,-32.766902241288676,4.408060512851829,-0.6856105958713631,0.7279684820298985,0.03155767652139295,17.631204941200544,Power_Limited
86,-30.573122323709633,6.306054132014717,-0.6559334104931537,0.7548187603649105,0.0013972402934168647,41.666666666666664,Braking
87,-28.275985890854674,8.310642473792425,-0.6888885096441888,0.7248673128788526,0.029612197069557946,18.201165062767377,Braking
88,-26.245342567460167,10.419024455521718,-0.7834520644103116,0.6214522208273303,0.0779530906545957,11.218061959856811,Braking
89,-24.851041978262504,12.628398994539353,-0.9265918871251074,0.37606844418793267,0.1599672195897505,7.831032124168225,Braking
90,-24.41329166202296,14.932999323697576,-0.9999295781037165,-0.011867553805371129,0.1619660953193413,7.782559461312541,Constant
91,-24.906562363009424,17.306403898213578,-0.939373110597489,-0.3428967178122267,0.10122540955807204,9.844410895042138,Power_Limited
92,-26.158270003264892,19.713405921917957,-0.8415707032769236,-0.5401469720233413,0.05705474297361314,13.112594378385253,Power_Limited
93,-27.995290363670446,22.118766329887258,-0.759699424656916,-0.6502743914502176,0.03286634033824135,17.27662193275229,Power_Limited
94,-30.24449922510718,24.487246057198014,-0.7016227373683201,-0.7125486189782316,0.019466289977787207,22.44878855952228,Power_Limited
95,-32.73277236845618,26.783606038926777,-0.6646246258421601,-0.7471774265354707,0.010926733409927907,29.96327843763477,Power_Limited
96,-35.28698557459854,28.972607210150077,-0.6462608846829304,-0.763116550029441,0.0037862239300488426,41.666666666666664,Power_Limited
97,-37.734014624415316,31.019010505944443,-0.6470036716802466,-0.7624868843673835,0.005302119033597219,41.666666666666664,Braking
98,-39.90073529878767,32.887576861386464,-0.672335957823951,-0.7402461481270609,0.023756163416490967,20.321059695842973,Braking
99,-41.61402337859663,34.54306721155264,-0.7380446633869358,-0.6747518616840301,0.08152383663288686,10.969635541392652,Braking
100,-42.70075464472331,35.950242491519525,-0.8788649950912545,-0.47707056124146796,0.351371590133682,5.28385853444653,Braking
